iso_a3,year,parfam,vote_sum,seat_sum,n_parties,vote_total,seat_total,vote_rel,seat_rel
CHE,1995,10,5.069,4,1,95.12,98,5.3290580319596295,4.081632653061225
CHE,1995,20,1.21,1.5,1,95.12,98,1.2720773759461732,1.530612244897959
CHE,1995,30,23.744,28.5,2,95.12,98,24.96215306980656,29.081632653061224
CHE,1995,40,22.988,26,2,95.12,98,24.167367535744322,26.53061224489796
CHE,1995,50,18.68,18,2,95.12,98,19.63835155592935,18.367346938775512
CHE,1995,70,19.439,16.5,3,95.12,98,20.43629100084104,16.836734693877553
CHE,1995,95,3.99,3.5000000000000004,1,95.12,98,4.194701429772918,3.571428571428572
CHE,1999,10,4.97,4.5,1,94.63199999999999,98.5,5.251923239496154,4.568527918781726
CHE,1999,20,0.96,1.5,1,94.63199999999999,98.5,1.014455997971088,1.5228426395939085
CHE,1999,30,23.209999999999997,26,2,94.63199999999999,98.5,24.526587200946825,26.395939086294415
CHE,1999,40,22.18,24.5,2,94.63199999999999,98.5,23.438160453123682,24.873096446700508
CHE,1999,50,17.68,19,2,94.63199999999999,98.5,18.682897962634208,19.289340101522843
CHE,1999,70,25.631999999999998,23,3,94.63199999999999,98.5,27.08597514582805,23.3502538071066
CHE,2003,10,7.321,6.5,1,95.739,98,7.646831489779505,6.63265306122449
CHE,2003,20,0.891,1,1,95.739,98,0.9306552188763199,1.0204081632653061
CHE,2003,30,23.088,26,1,95.739,98,24.11556419014195,26.53061224489796
CHE,2003,40,19.279,20,2,95.739,98,20.13703924210614,20.408163265306122
CHE,2003,50,16.508,15.500000000000002,2,95.739,98,17.242711956464973,15.816326530612248
CHE,2003,70,28.652,29.000000000000004,3,95.739,98,29.927197902631114,29.59183673469388
CHE,2007,10,11.013,11.5,2,95.13199999999999,98,11.576546272547619,11.73469387755102
CHE,2007,20,0.7,0.5,1,95.13199999999999,98,0.7358197031493084,0.5102040816326531
CHE,2007,30,19.546,21.5,1,95.13199999999999,98,20.546188453937688,21.93877551020408
CHE,2007,40,15.762,15.5,1,95.13199999999999,98,16.56855737291343,15.816326530612244
CHE,2007,50,17.355,17,3,95.13199999999999,98,18.243072783080354,17.346938775510203
CHE,2007,70,30.177999999999997,31.5,2,95.13199999999999,98,31.722238573771183,32.142857142857146
CHE,2007,90,0.578,0.5,1,95.13199999999999,98,0.6075768406004289,0.5102040816326531
CHE,2011,10,13.814,13.5,2,95.413,99.5,14.478110949241719,13.5678391959799
CHE,2011,30,18.722,23,1,95.413,99.5,19.62206407931833,23.115577889447238
CHE,2011,40,15.105,15,1,95.413,99.5,15.831176045193004,15.075376884422111
CHE,2011,50,14.557,15.000000000000002,3,95.413,99.5,15.256830830180375,15.075376884422113
CHE,2011,60,5.415,4.5,1,95.413,99.5,5.675327261484284,4.522613065326633
CHE,2011,70,26.556,27,1,95.413,99.5,27.832685273495226,27.1356783919598
CHE,2011,90,1.244,1.5,2,95.413,99.5,1.3038055610870638,1.5075376884422111
CHE,2015,10,11.683,9,2,94.748,99,12.330603284502047,9.090909090909092
CHE,2015,20,0.401,0.5,1,94.748,99,0.42322793093257904,0.5050505050505051
CHE,2015,30,18.841,21.5,1,94.748,99,19.885380166335967,21.717171717171716
CHE,2015,40,16.397,16.5,1,94.748,99,17.305906193270566,16.666666666666668
CHE,2015,50,13.610999999999999,15.000000000000002,2,94.748,99,14.365474732975892,15.151515151515154
CHE,2015,60,4.104,3.5000000000000004,1,94.748,99,4.331489846751383,3.535353535353536
CHE,2015,70,29.386,32.5,1,94.748,99,31.01490268923882,32.82828282828283
CHE,2015,90,0.325,0.5,1,94.748,99,0.34301515599273863,0.5050505050505051
CHE,2019,10,21.003,22,2,96.705,99.5,21.71862881960602,22.110552763819097
CHE,2019,20,0.524,0.5,2,96.705,99.5,0.5418540923426918,0.5025125628140703
CHE,2019,30,16.835,19.5,1,96.705,99.5,17.408613825551935,19.597989949748744
CHE,2019,40,15.11,14.499999999999998,1,96.705,99.5,15.624838426141357,14.572864321608037
CHE,2019,50,13.455,14,2,96.705,99.5,13.913448115402513,14.07035175879397
CHE,2019,60,2.442,1.5,1,96.705,99.5,2.5252055219481933,1.5075376884422111
CHE,2019,70,26.584999999999997,27,2,96.705,99.5,27.490822604829116,27.1356783919598
CHE,2019,90,0.751,0.5,1,96.705,99.5,0.7765885941781707,0.5025125628140703
CHL,1989,20,51.27,49.166666666666664,1,85.46000000000001,89.16666666666666,59.99297917154224,55.14018691588785
CHL,1989,60,34.19,40,2,85.46000000000001,89.16666666666666,40.007020828457755,44.859813084112155
CHL,1993,20,55.3,57.49999999999999,1,92.3,99.16666666666666,59.91332611050921,57.98319327731092
CHL,1993,60,37,41.66666666666667,1,92.3,99.16666666666666,40.08667388949079,42.01680672268908
CHL,1999,20,0,0,1,0,0,NA,NA
CHL,1999,60,0,0,1,0,0,NA,NA
CHL,2005,20,59.16,54.166666666666664,2,95.63999999999999,97.5,61.856963613550825,55.55555555555555
CHL,2005,60,36.48,43.333333333333336,2,95.63999999999999,97.5,38.14303638644918,44.44444444444445
CHL,2009,20,48.9,47.5,3,92.3,95.83333333333334,52.979414951245936,49.565217391304344
CHL,2009,60,43.4,48.333333333333336,1,92.3,95.83333333333334,47.020585048754064,50.434782608695656
CHL,2013,20,53.14,56.66666666666667,2,89.37,97.5,59.46066912834284,58.11965811965812
CHL,2013,60,36.23,40.833333333333336,1,89.37,97.5,40.53933087165715,41.88034188034188
CHL,2017,20,43.872,41.29032258064516,3,92.831,96.7741935483871,47.26007475950921,42.666666666666664
CHL,2017,50,10.281,9.032258064516128,1,92.831,96.7741935483871,11.074964182223612,9.333333333333332
CHL,2017,60,38.678,46.45161290322581,1,92.831,96.7741935483871,41.66496105826717,47.99999999999999
CHL,2017,70,0,0,1,92.831,96.7741935483871,0,0
CHL,2021,20,0,0,2,0,0,NA,NA
CHL,2021,30,0,0,1,0,0,NA,NA
CHL,2021,40,0,0,1,0,0,NA,NA
CHL,2021,60,0,0,2,0,0,NA,NA
COL,1998,40,0,0,1,0,0,NA,NA
COL,1998,60,0,0,2,0,0,NA,NA
COL,2002,30,0,0,1,0,0,NA,NA
COL,2002,40,0,0,1,0,0,NA,NA
COL,2002,60,0,0,2,0,0,NA,NA
COL,2006,30,0,0,2,0,0,NA,NA
COL,2006,40,0,0,2,0,0,NA,NA
COL,2006,60,0,0,1,0,0,NA,NA
COL,2010,10,0,0,1,0,0,NA,NA
COL,2010,30,0,0,1,0,0,NA,NA
COL,2010,40,0,0,2,0,0,NA,NA
COL,2010,60,0,0,1,0,0,NA,NA
COL,2010,95,0,0,1,0,0,NA,NA
COL,2014,10,0,0,1,0,0,NA,NA
COL,2014,30,0,0,1,0,0,NA,NA
COL,2014,40,0,0,1,0,0,NA,NA
COL,2014,60,0,0,2,0,0,NA,NA
COL,2018,20,0,0,1,0,0,NA,NA
COL,2018,40,0,0,1,0,0,NA,NA
COL,2018,60,0,0,1,0,0,NA,NA
COL,2018,98,0,0,1,0,0,NA,NA
CRI,1990,30,0,0,1,0,0,NA,NA
CRI,1990,50,0,0,1,0,0,NA,NA
CRI,1994,30,0,0,1,0,0,NA,NA
CRI,1994,50,0,0,1,0,0,NA,NA
CRI,1998,30,0,0,1,0,0,NA,NA
CRI,1998,50,0,0,1,0,0,NA,NA
CRI,2002,30,0,0,2,0,0,NA,NA
CRI,2002,40,0,0,1,0,0,NA,NA
CRI,2002,50,0,0,1,0,0,NA,NA
CRI,2006,30,0,0,2,0,0,NA,NA
CRI,2006,40,0,0,1,0,0,NA,NA
CRI,2006,50,0,0,1,0,0,NA,NA
CRI,2010,30,0,0,2,0,0,NA,NA
CRI,2010,40,0,0,1,0,0,NA,NA
CRI,2010,50,0,0,1,0,0,NA,NA
CRI,2014,30,0,0,3,0,0,NA,NA
CRI,2014,40,0,0,1,0,0,NA,NA
CRI,2014,50,0,0,1,0,0,NA,NA
CRI,2018,30,0,0,3,0,0,NA,NA
CRI,2018,50,0,0,3,0,0,NA,NA
CRI,2018,60,0,0,1,0,0,NA,NA
CYP,1996,30,41.13,42.85714285714286,2,95.72,100,42.969076473046385,42.85714285714286
CYP,1996,40,20.12,21.42857142857143,3,95.72,100,21.01964061847054,21.42857142857143
CYP,1996,70,34.47,35.714285714285715,1,95.72,100,36.011282908483075,35.714285714285715
CYP,2001,30,41.81,42.85714285714286,2,91.34,92.85714285714286,45.77403109262097,46.15384615384616
CYP,2001,40,15.05,16.071428571428573,1,91.34,92.85714285714286,16.476899496387123,17.30769230769231
CYP,2001,70,34.48,33.92857142857143,1,91.34,92.85714285714286,37.74906941099189,36.53846153846154
CYP,2006,10,1.946,1.7857142857142856,1,95.995,100.00000000000001,2.0271889160893797,1.7857142857142854
CYP,2006,30,40.039,41.07142857142858,2,95.995,100.00000000000001,41.70946403458513,41.07142857142857
CYP,2006,40,23.666000000000004,25,2,95.995,100.00000000000001,24.653367362883486,24.999999999999996
CYP,2006,70,30.344,32.142857142857146,1,95.995,100.00000000000001,31.609979686442003,32.14285714285714
CYP,2011,10,2.215,1.7857142857142856,1,97.731,100.00000000000001,2.2664251875044767,1.7857142857142854
CYP,2011,30,41.595,42.85714285714286,2,97.731,100.00000000000001,42.560702336003935,42.857142857142854
CYP,2011,40,19.643,19.642857142857146,2,97.731,100.00000000000001,20.0990473851695,19.642857142857142
CYP,2011,70,34.278,35.714285714285715,1,97.731,100.00000000000001,35.0738250913221,35.71428571428571
CYP,2016,10,4.812,3.571428571428571,1,96.808,100,4.970663581522189,3.571428571428571
CYP,2016,30,37.865,39.285714285714285,3,96.808,100,39.113503016279644,39.285714285714285
CYP,2016,40,14.492,16.071428571428573,1,96.808,100,14.969837203536898,16.071428571428573
CYP,2016,60,5.243,5.357142857142857,1,96.808,100,5.41587472109743,5.357142857142857
CYP,2016,70,34.396,35.714285714285715,2,96.808,100,35.53012147756383,35.714285714285715
CZE,1990,20,13.201,16,1,80.948,100,16.30800019765776,16
CZE,1990,40,49.352,63.5,1,80.948,100,60.96753471364333,63.5
CZE,1990,50,8.39,9.5,1,80.948,100,10.364678559074962,9.5
CZE,1990,60,0,0,1,80.948,100,0,0
CZE,1990,90,10.005,11,1,80.948,100,12.359786529623959,11
CZE,1992,20,14.023,17.5,1,80.725,100,17.371322390833075,17.5
CZE,1992,30,6.518,8,1,80.725,100,8.07432641684732,8
CZE,1992,40,12.422,15,2,80.725,100,15.388045834623725,15
CZE,1992,50,6.265,7.5,2,80.725,100,7.760916692474451,7.5
CZE,1992,60,29.67,38,2,80.725,100,36.75441313100031,38
CZE,1992,70,5.967,7.000000000000001,1,80.725,100,7.391762155466088,7.000000000000001
CZE,1992,90,5.86,7.000000000000001,1,80.725,100,7.259213378755033,7.000000000000001
CZE,1996,20,10.334,11,1,91.926,100,11.241650893109673,11
CZE,1996,30,26.443,30.5,1,91.926,100,28.76552879490025,30.5
CZE,1996,40,6.36,6.5,1,91.926,100,6.918608445923895,6.5
CZE,1996,50,8.076,9,1,91.926,100,8.785327328503362,9
CZE,1996,60,29.617,34,1,91.926,100,32.21830602876227,34
CZE,1996,70,8.006,9,1,91.926,100,8.709179122337533,9
CZE,1996,95,3.09,0,1,91.926,100,3.3613993864630247,0
CZE,1998,20,11.032,12,1,95.642,100,11.53468141611426,12
CZE,1998,30,32.309,37,1,95.642,100,33.781183998661675,37
CZE,1998,50,8.996,10,1,95.642,100,9.405909537650823,10
CZE,1998,60,36.345,41,2,95.642,100,38.001087388385855,41
CZE,1998,70,3.9,0,1,95.642,100,4.077706446958449,0
CZE,1998,95,3.06,0,1,95.642,100,3.1994312122289372,0
CZE,2002,20,18.512,20.5,1,88.44000000000001,100,20.931705110809585,20.5
CZE,2002,30,30.207,35,1,88.44000000000001,100,34.15535956580732,35
CZE,2002,60,38.751000000000005,44.5,2,88.44000000000001,100,43.816146540027134,44.5
CZE,2002,70,0.97,0,1,88.44000000000001,100,1.0967887833559473,0
CZE,2006,10,6.29,3,1,94.03,100,6.689354461342125,3
CZE,2006,20,12.81,13,1,94.03,100,13.623311709029034,13
CZE,2006,30,32.32,37,1,94.03,100,34.37200893331915,37
CZE,2006,50,7.23,6.5,1,94.03,100,7.689035414229501,6.5
CZE,2006,60,35.38,40.5,1,94.03,100,37.62628948208019,40.5
CZE,2010,10,2.44,0,1,88.01,100,2.7724122258834223,0
CZE,2010,20,11.27,13,1,88.01,100,12.805363026928758,13
CZE,2010,30,22.09,28.000000000000004,1,88.01,100,25.09942052039541,28.000000000000004
CZE,2010,50,21.11,20.5,2,88.01,100,23.985910691966822,20.5
CZE,2010,60,20.22,26.5,1,88.01,100,22.974661970230656,26.5
CZE,2010,90,10.88,12,1,88.01,100,12.362231564594932,12
CZE,2013,10,3.2,0,1,90.623,100,3.531112410756651,0
CZE,2013,20,14.91,16.5,1,90.623,100,16.45277688886927,16.5
CZE,2013,30,20.459,25,1,90.623,100,22.575946503646975,25
CZE,2013,40,18.657,23.5,1,90.623,100,20.587488827339637,23.5
CZE,2013,50,18.779,20,2,90.623,100,20.722112487999734,20
CZE,2013,60,7.73,8,1,90.623,100,8.529843417234035,8
CZE,2013,70,6.888,7.000000000000001,1,90.623,100,7.60071946415369,7.000000000000001
CZE,2017,20,7.768,7.5,1,93.743,100,8.286485390909188,7.5
CZE,2017,30,7.278,7.5,1,93.743,100,7.763779695550601,7.5
CZE,2017,40,29.642,39,1,93.743,100,31.620494330243325,39
CZE,2017,50,11.114,8.5,2,93.743,100,11.855818567786397,8.5
CZE,2017,60,16.502,15.5,2,93.743,100,17.603447724096732,15.5
CZE,2017,70,10.642,11,1,93.743,100,11.35231430613486,11
CZE,2017,95,10.797,11,1,93.743,100,11.517659985278902,11
DEU,1949,20,5.738,3.731343283582089,1,94.075,99.25373134328358,6.09938878554345,3.759398496240601
DEU,1949,30,29.222,32.58706467661692,1,94.075,99.25373134328358,31.062450172734522,32.83208020050126
DEU,1949,40,11.924,12.935323383084576,1,94.075,99.25373134328358,12.6749933563646,13.032581453634085
DEU,1949,50,34.074,37.06467661691542,2,94.075,99.25373134328358,36.22003720435822,37.34335839598997
DEU,1949,60,3.961,4.228855721393035,1,94.075,99.25373134328358,4.210470369386128,4.260651629072682
DEU,1949,70,4.681,4.2288557213930345,2,94.075,99.25373134328358,4.975817167153867,4.260651629072682
DEU,1949,90,4.475,4.477611940298508,2,94.075,99.25373134328358,4.7568429444592075,4.511278195488723
DEU,1953,30,28.837,31.006160164271044,1,93.457,100,30.85590164460661,31.006160164271044
DEU,1953,40,9.543,9.856262833675565,1,93.457,100,10.211113132242636,9.856262833675565
DEU,1953,50,45.955,50.513347022587276,2,93.457,100,49.17234664070107,50.513347022587276
DEU,1953,60,3.253,3.0800821355236137,1,93.457,100,3.4807451555260713,3.0800821355236137
DEU,1953,95,5.869,5.544147843942506,1,93.457,100,6.279893426923612,5.544147843942506
DEU,1957,30,31.752,34.00402414486921,1,93.021,100,34.134227755023055,34.00402414486921
DEU,1957,40,7.715,8.249496981891348,1,93.021,100,8.293826125283537,8.249496981891348
DEU,1957,50,50.186,54.32595573440644,1,93.021,100,53.95125831801422,54.32595573440644
DEU,1957,60,3.368,3.420523138832998,1,93.021,100,3.620687801679191,3.420523138832998
DEU,1961,30,36.219,38.07615230460922,1,94.306,100,38.40582783704112,38.07615230460922
DEU,1961,40,12.769,13.426853707414828,1,94.306,100,13.539965643755435,13.426853707414828
DEU,1961,50,45.318,48.49699398797595,1,94.306,100,48.05420651920345,48.49699398797595
DEU,1965,30,39.28,40.725806451612904,1,96.363,100,40.76253333748431,40.725806451612904
DEU,1965,40,9.493,9.879032258064516,1,96.363,100,9.851291470792733,9.879032258064516
DEU,1965,50,47.59,49.395161290322584,1,96.363,100,49.38617519172296,49.395161290322584
DEU,1969,30,42.667,45.16129032258064,1,94.534,100,45.1340258531322,45.16129032258064
DEU,1969,40,5.774,6.048387096774194,1,94.534,100,6.107855374785791,6.048387096774194
DEU,1969,50,46.093,48.79032258064516,1,94.534,100,48.758118772082,48.79032258064516
DEU,1972,30,45.85,46.37096774193548,1,99.07,100,46.28040779246997,46.37096774193548
DEU,1972,40,8.356,8.266129032258064,1,99.07,100,8.434440294741092,8.266129032258064
DEU,1972,50,44.864,45.36290322580645,1,99.07,100,45.28515191278893,45.36290322580645
DEU,1976,30,42.565,43.145161290322584,1,99.119,100,42.943330743853345,43.145161290322584
DEU,1976,40,7.919,7.862903225806452,1,99.119,100,7.989386495021136,7.862903225806452
DEU,1976,50,48.635,48.99193548387097,1,99.119,100,49.06728276112552,48.99193548387097
DEU,1980,30,42.86,43.86317907444668,1,98.024,100,43.7239859626214,43.86317907444668
DEU,1980,40,10.625,10.663983903420524,1,98.024,100,10.839182241083815,10.663983903420524
DEU,1980,50,44.539,45.472837022132794,1,98.024,100,45.43683179629479,45.472837022132786
DEU,1983,10,5.566,5.421686746987952,1,99.481,100,5.595038248509766,5.421686746987952
DEU,1983,30,38.176,38.75502008032129,1,99.481,100,38.375167117339,38.75502008032129
DEU,1983,40,6.951,6.827309236947792,1,99.481,100,6.987263899639126,6.827309236947793
DEU,1983,50,48.788,48.99598393574297,1,99.481,100,49.04253073451211,48.99598393574297
DEU,1987,10,8.256,8.450704225352112,1,98.66900000000001,100,8.367369690581642,8.450704225352112
DEU,1987,30,37.039,37.42454728370221,1,98.66900000000001,100,37.538639288935734,37.42454728370221
DEU,1987,40,9.11,9.25553319919517,1,98.66900000000001,100,9.232889762742095,9.25553319919517
DEU,1987,50,44.264,44.8692152917505,1,98.66900000000001,100,44.86110125774053,44.8692152917505
DEU,1990,10,1.203,1.2084592145015105,1,91.948,100,1.308348196806891,1.2084592145015105
DEU,1990,20,2.432,2.56797583081571,1,91.948,100,2.6449732457475967,2.56797583081571
DEU,1990,30,33.46,36.102719033232624,1,91.948,100,36.39013355374777,36.102719033232624
DEU,1990,40,11.032,11.933534743202417,1,91.948,100,11.99808587462479,11.933534743202417
DEU,1990,50,43.821,48.18731117824773,1,91.948,100,47.65845912907295,48.187311178247725
DEU,1994,10,7.27,7.291666666666667,1,96.39999999999999,100,7.541493775933611,7.291666666666668
DEU,1994,20,4.386,4.464285714285714,1,96.39999999999999,100,4.549792531120333,4.464285714285714
DEU,1994,30,36.387,37.5,1,96.39999999999999,100,37.74585062240664,37.5
DEU,1994,40,6.917,6.9940476190476195,1,96.39999999999999,100,7.175311203319502,6.9940476190476195
DEU,1994,50,41.44,43.75,1,96.39999999999999,100,42.98755186721992,43.75
DEU,1998,10,6.696,7.025411061285501,1,94.119,100,7.114397730532624,7.025411061285501
DEU,1998,20,5.101,5.381165919282512,1,94.119,100,5.41973459131525,5.381165919282512
DEU,1998,30,40.929,44.5440956651719,1,94.119,100,43.486437382462626,44.5440956651719
DEU,1998,40,6.248,6.427503736920777,1,94.119,100,6.638404572934265,6.427503736920777
DEU,1998,50,35.145,36.62182361733931,1,94.119,100,37.34102572275524,36.62182361733931
DEU,2002,10,8.564,9.12106135986733,1,96.95100000000001,100,8.833328176088951,9.12106135986733
DEU,2002,20,3.993,0.33167495854063017,1,96.95100000000001,100,4.118575362812142,0.3316749585406302
DEU,2002,30,38.521,41.625207296849084,1,96.95100000000001,100,39.73244216150426,41.625207296849084
DEU,2002,40,7.373,7.79436152570481,1,96.95100000000001,100,7.604872564491341,7.79436152570481
DEU,2002,50,38.5,41.127694859038144,1,96.95100000000001,100,39.710781735103296,41.127694859038144
DEU,2005,10,8.117,8.306188925081432,1,96.072,100,8.448871679573653,8.306188925081432
DEU,2005,20,8.709,8.794788273615636,1,96.072,100,9.065076192855358,8.794788273615636
DEU,2005,30,34.247,36.156351791530945,1,96.072,100,35.64722291614622,36.156351791530945
DEU,2005,40,9.829,9.93485342019544,1,96.072,100,10.230868515280207,9.93485342019544
DEU,2005,50,35.17,36.807817589576544,1,96.072,100,36.60796069614456,36.807817589576544
DEU,2009,10,10.706,10.932475884244374,1,93.99199999999999,100,11.39033109200783,10.932475884244376
DEU,2009,20,11.888,12.218649517684888,1,93.99199999999999,100,12.647884926376713,12.218649517684888
DEU,2009,30,23.035,23.47266881028939,1,93.99199999999999,100,24.507404885522174,23.47266881028939
DEU,2009,40,14.563,14.951768488745982,1,93.99199999999999,100,15.493871818878203,14.951768488745982
DEU,2009,50,33.8,38.42443729903537,1,93.99199999999999,100,35.96050727721508,38.42443729903537
DEU,2013,10,8.444,9.984152139461171,1,95.944,100,8.800967230884684,9.984152139461171
DEU,2013,20,8.6,10.142630744849445,1,95.944,100,8.963562077878763,10.142630744849445
DEU,2013,30,25.7,30.58637083993661,1,95.944,100,26.78645876761444,30.586370839936606
DEU,2013,40,4.8,0,1,95.944,100,5.002918369048611,0
DEU,2013,50,41.5,49.28684627575277,1,95.944,100,43.25439839906612,49.286846275752765
DEU,2013,70,4.7,0,1,95.944,100,4.898690903026766,0
DEU,2013,95,2.2,0,1,95.944,100,2.293004252480614,0
DEU,2017,10,8.94,9.449929478138223,1,94.996,100,9.41092256516064,9.449929478138223
DEU,2017,20,9.238,9.732016925246826,1,94.996,100,9.724619983999327,9.732016925246826
DEU,2017,30,20.508,21.57968970380818,1,94.996,100,21.588277401153732,21.57968970380818
DEU,2017,40,10.748,11.283497884344147,1,94.996,100,11.31416059623563,11.283497884344147
DEU,2017,50,32.925,34.696755994358256,1,94.996,100,34.65935407806644,34.696755994358256
DEU,2017,70,12.637,13.258110014104371,1,94.996,100,13.302665375384228,13.25811001410437
DEU,2021,10,14.8,16.032608695652172,1,91.42,100,16.18901772041129,16.032608695652172
DEU,2021,20,4.9,5.298913043478261,1,91.42,100,5.359877488514549,5.298913043478262
DEU,2021,30,25.7,27.98913043478261,1,91.42,100,28.112010500984468,27.98913043478261
DEU,2021,40,11.5,12.5,1,91.42,100,12.579304309779042,12.5
DEU,2021,50,24.1,26.766304347826086,1,91.42,100,26.361846423102165,26.766304347826086
DEU,2021,70,10.3,11.277173913043478,1,91.42,100,11.266681251367315,11.277173913043477
DEU,2021,90,0.12,0.1358695652173913,1,91.42,100,0.1312623058411726,0.1358695652173913
DEU,2025,10,11.6061160883112,13.492063492063492,1,95.65957793244773,100,12.132727677836018,13.492063492063492
DEU,2025,20,8.77457164130838,10.158730158730158,1,95.65957793244773,100,9.172705787500705,10.158730158730158
DEU,2025,30,16.4133013029413,19.047619047619047,1,95.65957793244773,100,17.158032324303104,19.047619047619047
DEU,2025,40,4.3278511982152,0,1,95.65957793244773,100,4.524221506884981,0
DEU,2025,50,28.6,33.01587301587301,1,95.65957793244773,100,29.89768574997954,33.01587301587301
DEU,2025,70,25.784386748292697,24.126984126984127,2,95.65957793244773,100,26.954317911062653,24.126984126984127
DEU,2025,90,0.153350953378958,0.15873015873015872,1,95.65957793244773,100,0.16030904243300173,0.15873015873015872
DNK,1945,20,12.455,12.162162162162163,1,99.997,100,12.455373661209837,12.162162162162163
DNK,1945,30,32.782,32.432432432432435,1,99.997,100,32.78298348950468,32.432432432432435
DNK,1945,40,31.536,33.108108108108105,2,99.997,100,31.536946108383255,33.108108108108105
DNK,1945,60,18.236,17.56756756756757,1,99.997,100,18.236547096412895,17.56756756756757
DNK,1945,95,4.988,4.72972972972973,2,99.997,100,4.988149644489336,4.72972972972973
DNK,1947,20,6.77,6.081081081081082,1,98.275,100,6.88883235817858,6.081081081081082
DNK,1947,30,40.021,38.513513513513516,1,98.275,100,40.72348003052658,38.513513513513516
DNK,1947,40,34.503,39.86486486486486,2,98.275,100,35.108623759857544,39.86486486486486
DNK,1947,60,12.443,11.486486486486488,1,98.275,100,12.661409310607986,11.486486486486488
DNK,1947,95,4.538,4.054054054054054,1,98.275,100,4.617654540829306,4.054054054054054
DNK,1950,20,4.601,4.697986577181208,1,99.688,100,4.615400048150229,4.697986577181208
DNK,1950,30,39.586,39.59731543624161,1,99.688,100,39.70989487200064,39.59731543624161
DNK,1950,40,29.506,29.530201342281877,2,99.688,100,29.5983468421475,29.530201342281874
DNK,1950,60,17.779,18.120805369127517,1,99.688,100,17.834644089559426,18.120805369127517
DNK,1950,95,8.216,8.053691275167784,1,99.688,100,8.241714148142202,8.053691275167784
DNK,1953,20,9.109,9.269415148609779,2,198.354,199.42857142857144,4.592294584429857,4.647987538701178
DNK,1953,30,81.702,83.22531160115054,2,198.354,199.42857142857144,41.18999364772074,41.73188977135055
DNK,1953,40,64.287,62.872483221476514,5,198.354,199.42857142857144,32.41023624429051,31.526316801599968
DNK,1953,60,34.158,34.59252157238734,2,198.354,199.42857142857144,17.220726579751354,17.34582027268706
DNK,1953,95,9.098,9.468839884947268,2,198.354,199.42857142857144,4.586748943807536,4.7479856156612374
DNK,1957,20,3.13,3.428571428571429,1,99.598,99.42857142857142,3.1426333862125744,3.448275862068966
DNK,1957,30,39.398,40,1,99.598,99.42857142857142,39.55701921725336,40.22988505747127
DNK,1957,40,35.141,33.71428571428571,3,99.598,99.42857142857142,35.28283700475913,33.90804597701149
DNK,1957,60,16.615,17.142857142857142,1,99.598,99.42857142857142,16.682061888792944,17.24137931034483
DNK,1957,95,5.314,5.142857142857142,1,99.598,99.42857142857142,5.335448502981987,5.172413793103448
DNK,1960,20,7.2669999999999995,6.2857142857142865,2,99.62299999999999,99.42857142857143,7.294500266002831,6.321839080459771
DNK,1960,30,42.098,43.42857142857143,1,99.62299999999999,99.42857142857143,42.257310058922144,43.67816091954023
DNK,1960,40,30.188,31.42857142857143,3,99.62299999999999,99.42857142857143,30.302239442698976,31.60919540229885
DNK,1960,60,17.918,18.285714285714285,1,99.62299999999999,99.42857142857143,17.98580649046907,18.39080459770115
DNK,1960,95,2.152,0,1,99.62299999999999,99.42857142857143,2.1601437419069898,0
DNK,1964,20,6.9959999999999996,5.714285714285714,2,98.923,100,7.072167241187589,5.714285714285714
DNK,1964,30,41.942,43.42857142857143,1,98.923,100,42.39863328043023,43.42857142857143
DNK,1964,40,28.625,30.28571428571429,3,98.923,100,28.9366476956825,30.28571428571429
DNK,1964,60,20.058,20.57142857142857,1,98.923,100,20.27637657572051,20.57142857142857
DNK,1964,95,1.302,0,1,98.923,100,1.3161752069791657,0
DNK,1966,20,11.667000000000002,11.428571428571429,2,99.994,100,11.667700062003723,11.428571428571429
DNK,1966,30,38.257,39.42857142857143,1,99.994,100,38.25929555773346,39.42857142857143
DNK,1966,40,30.674000000000003,29.714285714285715,4,99.994,100,30.675840550433026,29.714285714285715
DNK,1966,60,18.684,19.428571428571427,1,99.994,100,18.685121107266436,19.428571428571427
DNK,1966,95,0.712,0,1,99.994,100,0.7120427225633539,0
DNK,1968,20,9.159,8.571428571428573,3,99.757,100,9.181310584720872,8.571428571428573
DNK,1968,30,34.149,35.42857142857142,1,99.757,100,34.23218420762453,35.42857142857142
DNK,1968,40,35.354,34.857142857142854,4,99.757,100,35.440119490361575,34.857142857142854
DNK,1968,60,20.355,21.142857142857142,1,99.757,100,20.404583137022964,21.142857142857142
DNK,1968,95,0.74,0,1,99.757,100,0.7418025802700562,0
DNK,1971,20,12.077000000000002,9.714285714285714,3,99.733,100,12.1093319162163,9.714285714285714
DNK,1971,30,37.268,40,1,99.733,100,37.36777195110946,40
DNK,1971,40,29.977,32.57142857142857,2,99.733,100,30.057252865149948,32.57142857142857
DNK,1971,50,1.979,0,1,99.733,100,1.984298075862553,0
DNK,1971,60,16.69,17.71428571428571,1,99.733,100,16.73468159987166,17.71428571428571
DNK,1971,95,1.742,0,1,99.733,100,1.7466635917900792,0
DNK,1973,20,11.106,9.714285714285715,3,99.42399999999999,99.42857142857143,11.17034116511104,9.770114942528737
DNK,1973,30,25.65,26.285714285714285,1,99.42399999999999,99.42857142857143,25.798599935629227,26.4367816091954
DNK,1973,40,23.497,24,2,99.42399999999999,99.42857142857143,23.633126810428067,24.137931034482758
